Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,1,0.4084618533705617,0.4058052442575756,0.8681318681318682,0.9122807017543859,1.170259952545166,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,2,0.3862246104649135,0.38804256706907037,0.8813186813186813,0.8421052631578947,1.208238124847412,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,3,0.38271584042481016,0.38344066995277737,0.8725274725274725,0.8596491228070176,1.1461608409881592,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,4,0.37851356182779583,0.39177813655451726,0.8791208791208791,0.8421052631578947,1.1400725841522217,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,5,0.37539862702181054,0.387580819558679,0.8879120879120879,0.8421052631578947,1.1406030654907227,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,6,0.37466840314996114,0.38748923362347115,0.8835164835164835,0.8421052631578947,1.2066755294799805,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,7,0.3723488702223851,0.381672389674605,0.8835164835164835,0.8596491228070176,1.1400940418243408,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,8,0.37465982679482346,0.3908225731891498,0.8879120879120879,0.8421052631578947,1.1500036716461182,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,9,0.37107124580786777,0.3902732797882013,0.8879120879120879,0.8421052631578947,1.144167423248291,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,10,0.3768074781030089,0.3803386630719168,0.8857142857142857,0.8771929824561403,1.2071855068206787,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,11,0.3708449946000026,0.38041666359232185,0.8769230769230769,0.8771929824561403,1.14268159866333,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,12,0.37156996802314296,0.3809398906795602,0.8901098901098901,0.8771929824561403,1.1436312198638916,0.39336219848247994,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_angle_list,0,0.01,32,500,Sigmoid(),Sigmoid(),0,0.1,5,100,6,13,0.369801864027977,0.38244810046856864,0.8923076923076924,0.8596491228070176,1.1421923637390137,0.39336219848247994,0.8421052631578947
