Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,1,0.7317970368888352,0.7045407054717081,0.37362637362637363,0.45614035087719296,0.03740334510803223,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,2,0.7170373306169615,0.6977677972693193,0.37362637362637363,0.45614035087719296,0.037214040756225586,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,3,0.7053777601692702,0.6929929455121359,0.37362637362637363,0.45614035087719296,0.037265777587890625,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,4,0.6961747499612662,0.68968035045423,0.4153846153846154,0.631578947368421,0.03724217414855957,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,5,0.6887694256646293,0.6874100220830817,0.6329670329670329,0.5964912280701754,0.037233591079711914,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,6,0.6828595694604811,0.6859334519034938,0.6329670329670329,0.543859649122807,0.037256717681884766,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,7,0.6779598580611931,0.6850346264086271,0.6285714285714286,0.543859649122807,0.03725838661193848,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,8,0.6740124376265557,0.6845785546721074,0.6263736263736264,0.543859649122807,0.03725123405456543,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,9,0.6708071945787786,0.684439808653112,0.6263736263736264,0.543859649122807,0.03719496726989746,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,10,0.6681476071640685,0.6845326570042393,0.6263736263736264,0.543859649122807,0.03714299201965332,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,11,0.6659053537871812,0.6847856264365347,0.6263736263736264,0.543859649122807,0.03728055953979492,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,12,0.6640964720275376,0.6851606891866315,0.6263736263736264,0.543859649122807,0.03719377517700195,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,13,0.6625326930821597,0.6856034492191515,0.6263736263736264,0.543859649122807,0.03717780113220215,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,14,0.66125049499365,0.6861014292951215,0.6263736263736264,0.543859649122807,0.03737974166870117,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,15,0.6601370474794409,0.686627493615736,0.6263736263736264,0.543859649122807,0.03719496726989746,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,16,0.6591734735520332,0.6871513839353595,0.6263736263736264,0.543859649122807,0.037210941314697266,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,17,0.6584089201885265,0.6876643038632577,0.6263736263736264,0.543859649122807,0.03718829154968262,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,18,0.6577329583220429,0.6881655381436933,0.6263736263736264,0.543859649122807,0.03724980354309082,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,19,0.6571177499634879,0.6886562359960455,0.6263736263736264,0.543859649122807,0.03718376159667969,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,20,0.6565858662783445,0.6891257658339384,0.6263736263736264,0.543859649122807,0.037079811096191406,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,21,0.6561284340344943,0.6895366645695871,0.6263736263736264,0.543859649122807,0.03717160224914551,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,22,0.655745227258284,0.6899580244432416,0.6263736263736264,0.543859649122807,0.037218570709228516,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,23,0.6553360384244186,0.690351382682198,0.6263736263736264,0.543859649122807,0.03720569610595703,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,24,0.6550269346315782,0.6906831688002536,0.6263736263736264,0.543859649122807,0.03730416297912598,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,25,0.6547039295290853,0.6909979926912408,0.6263736263736264,0.543859649122807,0.03712010383605957,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,26,0.6544349769969563,0.6913007513472909,0.6263736263736264,0.543859649122807,0.03713631629943848,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,27,0.6541476102320702,0.6915413852323565,0.6263736263736264,0.543859649122807,0.03723263740539551,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,28,0.6539059720196567,0.6917563394496316,0.6263736263736264,0.543859649122807,0.03721261024475098,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,29,0.6536689937769712,0.6919405089135755,0.6263736263736264,0.543859649122807,0.03719925880432129,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,30,0.6534421918811378,0.6921208155782599,0.6263736263736264,0.543859649122807,0.037235260009765625,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,31,0.6532367520279937,0.6922806971951535,0.6263736263736264,0.543859649122807,0.03718090057373047,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,32,0.6530589729874998,0.6924391984939575,0.6263736263736264,0.543859649122807,0.03720498085021973,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,33,0.6528699601089561,0.6925543023828875,0.6263736263736264,0.543859649122807,0.037131309509277344,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,34,0.6526670488682422,0.6926393069719013,0.6263736263736264,0.543859649122807,0.03726458549499512,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,35,0.6524953105292477,0.6927329291377151,0.6263736263736264,0.543859649122807,0.03720855712890625,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,36,0.6522951830219437,0.69281198528775,0.6263736263736264,0.543859649122807,0.03716111183166504,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,37,0.6521002083689302,0.6928750830784178,0.6263736263736264,0.543859649122807,0.03710222244262695,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,38,0.6519089432863089,0.6928971190201608,0.6263736263736264,0.543859649122807,0.03723025321960449,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,39,0.6517368302895472,0.6929340456661425,0.6263736263736264,0.543859649122807,0.037200927734375,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,40,0.6515865594476133,0.6929547797169602,0.6263736263736264,0.543859649122807,0.03721141815185547,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,41,0.6513923832348415,0.692928389499062,0.6263736263736264,0.543859649122807,0.03712749481201172,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,42,0.651212582876394,0.692926020475856,0.6263736263736264,0.543859649122807,0.037119388580322266,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,43,0.6510343852933946,0.6929001829080415,0.6263736263736264,0.543859649122807,0.03718996047973633,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,44,0.6508648084415184,0.6928572445585016,0.6263736263736264,0.543859649122807,0.03719639778137207,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,45,0.6507158587267111,0.6927797010070399,0.6263736263736264,0.543859649122807,0.03719615936279297,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,46,0.650522061756679,0.692705921436611,0.6263736263736264,0.543859649122807,0.03714704513549805,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,47,0.6503800628604469,0.6926527901699668,0.6263736263736264,0.543859649122807,0.03713035583496094,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,48,0.6501549423395933,0.6925390801931682,0.6263736263736264,0.543859649122807,0.03710460662841797,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,49,0.6500267150637867,0.6924386359097665,0.6263736263736264,0.543859649122807,0.03718233108520508,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,50,0.6498219937413603,0.6923339847932782,0.6263736263736264,0.543859649122807,0.03718066215515137,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,51,0.6496616526619419,0.6922470289364195,0.6263736263736264,0.543859649122807,0.03721022605895996,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,52,0.6494942664445101,0.6921438391794238,0.6263736263736264,0.543859649122807,0.0370943546295166,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,53,0.6493263224979023,0.6920315539627745,0.6263736263736264,0.543859649122807,0.03709053993225098,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,54,0.6491544253223545,0.6918979893650925,0.6263736263736264,0.543859649122807,0.037164926528930664,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,55,0.6489693250629928,0.6917716902599,0.6263736263736264,0.543859649122807,0.03723311424255371,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,56,0.6487847442155356,0.6916196043031257,0.6263736263736264,0.543859649122807,0.037078142166137695,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,57,0.6486153684474609,0.6914641909431993,0.6263736263736264,0.543859649122807,0.03715872764587402,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,58,0.6484038060183054,0.6913362276135829,0.6263736263736264,0.543859649122807,0.03714466094970703,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,59,0.6482368963105338,0.6912098119133397,0.6263736263736264,0.543859649122807,0.03719902038574219,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,60,0.648061874803606,0.6910696813934728,0.6263736263736264,0.543859649122807,0.03724169731140137,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,61,0.6479135470075922,0.6909246293076298,0.6263736263736264,0.543859649122807,0.03713679313659668,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,62,0.647703006372347,0.6907665541297511,0.6263736263736264,0.543859649122807,0.037198543548583984,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,63,0.6474965342453548,0.6906197499810603,0.6263736263736264,0.543859649122807,0.037137746810913086,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,64,0.6473472799573626,0.6904577612876892,0.6263736263736264,0.543859649122807,0.03710603713989258,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,65,0.6471452444464296,0.690316004711285,0.6263736263736264,0.543859649122807,0.037216901779174805,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,66,0.6469820737838745,0.6901661262177584,0.6263736263736264,0.543859649122807,0.037253379821777344,0.5967666846618318,0.7192982456140351
Breast_Cancer_Wisconsin,NN_with_compressed_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.001,5,100,67,0.6467643478414514,0.6899985613530142,0.6263736263736264,0.543859649122807,0.03723001480102539,0.5967666846618318,0.7192982456140351
