Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,1,0.07713648774633938,0.14387098441345683,0.9714285714285714,0.9649122807017544,1.166923999786377,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,2,0.05146119331406585,0.1433691162842718,0.9802197802197802,0.9824561403508771,1.2469406127929688,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,3,0.04342436085881762,0.15190964119721143,0.9824175824175824,0.9649122807017544,1.1729319095611572,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,4,0.047360803496353535,0.12971169613541733,0.9802197802197802,0.9824561403508771,1.1699767112731934,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,5,0.04176684636155727,0.14784611357001204,0.9846153846153847,0.9824561403508771,1.1664128303527832,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,6,0.03241936250260851,0.16322548268260761,0.989010989010989,0.9824561403508771,1.2489113807678223,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,7,0.04257244512960564,0.15802667091670547,0.989010989010989,0.9824561403508771,1.1723921298980713,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,8,0.034309107786971806,0.1630452070135027,0.989010989010989,0.9649122807017544,1.1736490726470947,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,9,0.06490036595685844,0.15633115342815904,0.9736263736263736,0.9824561403508771,1.1692821979522705,0.08220540220607195,0.9824561403508771
Breast_Cancer_Wisconsin,dressed_quantum_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,10,0.03964681003696399,0.16207311251389656,0.9912087912087912,0.9649122807017544,1.2343831062316895,0.08220540220607195,0.9824561403508771
