Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,1,2.300406939816475,2.285303256034851,0.11932,0.1532,511.5936713218689,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,2,2.2763608799695967,2.2682399191856386,0.17,0.1851,506.3835861682892,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,3,2.2620331261396407,2.2561738377809526,0.19108,0.2041,505.1154396533966,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,4,2.2515839742183683,2.247332125544548,0.2175,0.2328,512.0833666324615,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,5,2.2438024567604065,2.240818016409874,0.25156,0.2638,504.9154245853424,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,6,2.2385292352676394,2.23666606593132,0.28468,0.2949,512.2646629810333,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,7,2.2351878484487533,2.233915500283241,0.31044,0.3151,505.4392840862274,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,8,2.232730214214325,2.231685131072998,0.32986,0.3382,505.6653518676758,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,9,2.2305985087394715,2.2297044134140016,0.3507,0.3573,507.9177236557007,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,10,2.228695857858658,2.2279903936386107,0.37062,0.3815,506.4951157569885,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,11,2.2271069589853285,2.2265901875495913,0.39168,0.4019,512.7632639408112,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,12,2.2258804582595824,2.2255496085882185,0.41172,0.4163,505.4722921848297,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,13,2.2249605244874955,2.224757931470871,0.42424,0.4304,517.8430924415588,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,14,2.224239253282547,2.2241358076334,0.43452,0.4411,504.8200409412384,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,15,2.223660724616051,2.2235997829437255,0.44582,0.4493,505.0593595504761,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,16,2.2231634250164034,2.223118268609047,0.45434,0.4538,515.000723361969,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,17,2.2227250398397445,2.222745903134346,0.4558,0.462,505.19073152542114,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,18,2.2223334035396576,2.222332069993019,0.46322,0.4626,512.240748167038,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,19,2.221967905497551,2.2219602818489075,0.46488,0.4651,505.44154930114746,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,20,2.2216276247262954,2.2216190128326416,0.4662,0.4684,512.3378083705902,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,21,2.2212934249162672,2.221308907032013,0.46958,0.466,510.20213413238525,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,22,2.2209795473098755,2.220979008555412,0.47074,0.4669,505.8790936470032,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,23,2.2206750690698622,2.2206623253822326,0.46922,0.4676,513.7907023429871,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,24,2.2203831063508987,2.220341360449791,0.46822,0.4686,505.58593821525574,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,25,2.2200967821121216,2.220031549692154,0.46772,0.4679,512.4906430244446,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,26,2.2198113084077833,2.2197485814094544,0.46618,0.4672,504.7055652141571,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,27,2.2195452553749084,2.219425350666046,0.46608,0.4658,516.6328887939453,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,28,2.2192715948104857,2.2191197558641433,0.46274,0.4626,512.2112421989441,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,29,2.2189960341215134,2.2188097430467604,0.45906,0.4597,505.5931668281555,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,30,2.2187038043498992,2.2184703862667083,0.45608,0.4548,516.187614440918,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,31,2.218391930580139,2.218077430009842,0.45174,0.4503,504.8650736808777,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,32,2.218036961555481,2.217661021232605,0.44632,0.445,512.4516117572784,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,33,2.2176379890441895,2.2171719011068345,0.43878,0.4375,504.9656939506531,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,34,2.21717847969532,2.216650614738464,0.43238,0.4301,511.7887268066406,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,35,2.216680686402321,2.216101677775383,0.42404,0.4244,510.1886098384857,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,36,2.216148933839798,2.2155375316143036,0.41676,0.4152,505.7490246295929,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,37,2.2156172303438186,2.214995237112045,0.4096,0.4075,514.6977956295013,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,38,2.2150739807128907,2.21443340587616,0.4032,0.4004,506.0091769695282,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,39,2.2145368191957475,2.213884719967842,0.39632,0.3969,512.9119489192963,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,40,2.213983307170868,2.2133035060167314,0.39434,0.3909,506.16111516952515,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,41,2.2134012365341187,2.2126774430274962,0.38984,0.3899,506.9313042163849,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,42,2.2127677616119383,2.2119801557064056,0.38894,0.3903,510.42499017715454,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,43,2.2120650849819183,2.2111860735416413,0.38966,0.3873,504.92199516296387,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,44,2.211265558934212,2.210267480611801,0.388,0.3909,512.5853362083435,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,45,2.210355309700966,2.2092220537662506,0.38984,0.3945,505.8452785015106,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,46,2.2093418943166734,2.208088169693947,0.39056,0.3976,512.9230217933655,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,47,2.2082890953302385,2.2069716147184373,0.3912,0.4004,505.3898546695709,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,48,2.207312049794197,2.206010782241821,0.39296,0.4037,506.15457224845886,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,49,2.2064963748931885,2.205228996992111,0.39518,0.4018,513.6761379241943,2.202772938013077,0.4051
MNIST,VQC_amplitude_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.001,5,50,6,50,2.205820953965187,2.20459523665905,0.39512,0.4051,510.8106677532196,2.202772938013077,0.4051
