Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,1,0.40416346517596397,0.22389529668260366,0.89324,0.9372,20.474337577819824,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,2,0.201937488584721,0.16156571382346738,0.94276,0.9517,20.389904022216797,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,3,0.14673205825191982,0.12690318995111738,0.9594,0.9625,20.52344250679016,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,4,0.1139565304474716,0.10728222196786373,0.96856,0.9695,20.47571635246277,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,5,0.09283411077586352,0.09518953381149185,0.97426,0.9712,20.379441499710083,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,6,0.07735941779323402,0.08714574985494256,0.97874,0.9737,20.545995473861694,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,7,0.06630843736186944,0.0795109867055653,0.98178,0.9757,20.65208649635315,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,8,0.057233336874658564,0.07628923432672309,0.9844,0.9756,20.35681128501892,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,9,0.04956839612764597,0.0701976863126456,0.98722,0.978,20.542921543121338,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,10,0.043607991127719285,0.06768971826678535,0.9889,0.9797,20.437097549438477,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,11,0.03857685400242717,0.0691348486212355,0.99034,0.9786,20.38008213043213,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,12,0.03403700103483925,0.06364835692098313,0.99178,0.9802,23.149516344070435,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,13,0.030225400852450183,0.0635555376008133,0.99318,0.98,59.87862586975098,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,14,0.026679629794721178,0.061847498379348505,0.99438,0.9802,65.6101553440094,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,15,0.02389773573105572,0.06102912456915419,0.9953,0.9813,20.520217895507812,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,16,0.02128624894446325,0.05947427968571401,0.9963,0.981,25.09347629547119,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,17,0.019139137349569364,0.062012726021051096,0.99698,0.9806,24.40444850921631,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,18,0.017176749893973532,0.0580101282269203,0.99758,0.982,20.58709716796875,0.0623933653895862,0.9817
MNIST,NN_with_original_input_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.01,5,50,19,0.015516489583538885,0.05694252462600161,0.99788,0.9823,20.56073260307312,0.0623933653895862,0.9817
